"customer_id","stripe_customer_id","hubspot_vid","email","firstname","lastname","company","job_title","acquisition_channel","acquisition_channel_name","acquisition_channel_type","is_paid_acquisition","country","timezone","auth_provider","lifecycle_stage","initial_plan_id","initial_plan_tier","trial_start_date","trial_end_date","signup_date","last_active_date","is_active","has_churned","churn_date","locale","num_associated_deals","record_created_at"
"6c388762-0c3f-494a-88b3-e215bade85c4","cus_vzk7a45hvgox22",100898,"user1128@taskflow-demo.io","First128","Last128","Company 128","CEO","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","google","other","price_starter_annual","starter","2024-08-07 16:01:17+01","2024-08-22 00:41:57+01","2024-08-07 10:41:21+01","2025-03-30 23:50:44+01","",1,"2025-05-04 21:51:24+01","en",1,"2024-08-07 10:41:21+01"
"2db45d77-a364-4c33-84a8-80a6ebbff3b1","cus_amln4ptgq9cvah",100904,"user1129@taskflow-demo.io","First129","Last129","Company 129","Software Engineer","google_ads","Google Ads","Paid",1,"US","America/New_York","github","customer","price_starter_monthly","starter","2024-02-27 22:11:23+01","2024-03-12 04:50:10+01","2024-02-27 07:28:37+01","2025-06-07 07:48:36+01",1,"","","en",1,"2024-02-27 07:28:37+01"
"5f90c6d9-95c6-438d-b1a8-95f09342bad9","cus_zctwjlsh3tow4y",100911,"user1130@taskflow-demo.io","First130","Last130","Company 130","Operations Lead","organic_search","Organic Search","Organic","","US","America/New_York","github","customer","price_pro_annual","pro","2024-07-22 12:57:14+01","2024-08-05 03:26:04+01","2024-07-22 04:30:49+01","2025-06-08 09:30:58+01",1,"","","en",1,"2024-07-22 04:30:49+01"
"56758a1e-db52-40b8-b940-e8a6a7404376","cus_ewbxxgaearms3j",100920,"user1131@taskflow-demo.io","First131","Last131","Company 131","CTO","organic_search","Organic Search","Organic","","DE","Europe/Berlin","email","other","price_starter_annual","starter","2024-08-11 08:32:08+01","2024-08-25 05:14:42+01","2024-08-11 17:24:39+01","2024-09-10 23:19:00+01","",1,"2025-03-09 19:12:08+01","en",1,"2024-08-11 17:24:39+01"
"47a8b860-a191-4082-aa30-65855d930835","cus_mpsj9wrsb4gf16",100930,"user1132@taskflow-demo.io","First132","Last132","Company 132","Founder","referral","Referral","Organic","","US","America/New_York","google","customer","price_starter_annual","starter","2025-02-03 19:47:59+01","2025-02-17 02:47:57+01","2025-02-03 17:15:01+01","2025-03-08 13:52:56+01",1,"","","en",1,"2025-02-03 17:15:01+01"
"401c7c37-cb4a-4776-9952-9b593cbf9688","cus_qnf74t60plozjc",100934,"user1133@taskflow-demo.io","First133","Last133","Company 133","CEO","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","other","price_business_monthly","business","2024-04-27 00:17:41+01","2024-05-10 17:59:21+01","2024-04-26 03:02:11+01","2024-05-23 18:44:56+01","",1,"2024-05-26 18:28:07+01","en",1,"2024-04-26 03:02:11+01"
"5de01c01-4872-4fc2-b79c-72257b7476ec","cus_8cqk4ltahukwqv",100942,"user1134@taskflow-demo.io","First134","Last134","Company 134","Designer","product_hunt","Product Hunt","Organic","","NG","Africa/Lagos","github","customer","price_business_monthly","business","2024-12-10 23:18:08+01","2024-12-24 12:19:28+01","2024-12-10 22:57:29+01","2025-02-01 00:50:40+01",1,"","","en",1,"2024-12-10 22:57:29+01"
"6e7b7f03-652d-491a-a12e-d8b58b9c741e","cus_7atwyam1n0lh9p",100946,"user1135@taskflow-demo.io","First135","Last135","Company 135","Marketing Manager","google_ads","Google Ads","Paid",1,"ZA","Africa/Johannesburg","email","other","price_pro_monthly","pro","2025-02-01 08:44:33+01","2025-02-15 06:23:10+01","2025-02-01 05:23:28+01","2025-02-06 04:13:01+01","",1,"2025-03-03 18:23:34+01","en",1,"2025-02-01 05:23:28+01"
"cad2f92d-b30a-4445-885a-9a20888fb847","cus_szn9dde3cup8ij",100955,"user1136@taskflow-demo.io","First136","Last136","Company 136","Marketing Manager","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_business_annual","business","2024-03-14 00:19:00+01","2024-03-27 03:16:45+01","2024-03-13 07:07:37+01","2025-05-03 13:22:49+01",1,"","","en",1,"2024-03-13 07:07:37+01"
"b7b1d954-0905-4d47-9a44-723d2bc7a45c","cus_7e1ddqlem1qq4d",100965,"user1137@taskflow-demo.io","First137","Last137","Company 137","Analyst","organic_search","Organic Search","Organic","","US","America/New_York","github","other","price_starter_monthly","starter","2024-07-20 05:57:25+01","2024-08-03 04:46:47+01","2024-07-20 19:13:44+01","2024-09-04 04:04:38+01","",1,"2024-09-18 03:14:17+01","en",1,"2024-07-20 19:13:44+01"
"bf69eb9c-3e97-4d69-b320-6f8d80c7edac","cus_dimsyj9boq0iq2",100968,"user1138@taskflow-demo.io","First138","Last138","Company 138","Founder","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_business_monthly","business","2024-12-27 00:21:56+01","2025-01-09 09:02:24+01","2024-12-26 11:18:13+01","2025-01-28 04:49:12+01",1,"","","en",1,"2024-12-26 11:18:13+01"
"f6dc302b-06da-4725-ba3c-af2759ee95dd","cus_nwxuj3ac6pe63l",100974,"user1139@taskflow-demo.io","First139","Last139","Company 139","Software Engineer","referral","Referral","Organic","","BR","America/Sao_Paulo","github","customer","price_starter_monthly","starter","2024-02-01 02:40:06+01","2024-02-15 09:53:46+01","2024-02-01 02:02:36+01","2024-12-16 05:05:14+01",1,"","","en",1,"2024-02-01 02:02:36+01"
"3f191382-6c48-4440-8996-dd363b459c10","cus_byghgk5bwikotc",100983,"user1140@taskflow-demo.io","First140","Last140","Company 140","Analyst","google_ads","Google Ads","Paid",1,"US","America/New_York","github","customer","price_business_monthly","business","2024-01-26 13:38:33+01","2024-02-09 22:24:02+01","2024-01-26 03:29:53+01","2025-05-12 22:57:59+01",1,"","","en",1,"2024-01-26 03:29:53+01"
"74957c97-164c-426f-b132-657e0a5bd459","cus_2292mtr6snglh6",100990,"user1141@taskflow-demo.io","First141","Last141","Company 141","Software Engineer","google_ads","Google Ads","Paid",1,"ZA","Africa/Johannesburg","email","customer","price_pro_monthly","pro","2024-08-02 21:47:49+01","2024-08-16 14:42:58+01","2024-08-02 15:33:42+01","2025-02-14 16:37:15+01",1,"","","en",1,"2024-08-02 15:33:42+01"
"77770188-46d8-4e01-9a74-640a9c38282a","cus_dxj37c9h42m44g",100999,"user1142@taskflow-demo.io","First142","Last142","Company 142","Freelancer","organic_search","Organic Search","Organic","","CA","America/Toronto","email","customer","price_business_annual","business","2024-08-29 06:13:35+01","2024-09-12 18:41:20+01","2024-08-30 00:37:54+01","2024-11-01 15:22:02+01",1,"","","en",1,"2024-08-30 00:37:54+01"
"d4d53aa7-3a73-47b4-ac28-ae66d882c8ab","cus_8uug95rlrdihsa",101006,"user1143@taskflow-demo.io","First143","Last143","Company 143","Software Engineer","organic_search","Organic Search","Organic","","ZA","Africa/Johannesburg","github","customer","price_starter_monthly","starter","2025-01-12 07:16:54+01","2025-01-26 23:31:22+01","2025-01-12 10:50:09+01","2025-03-04 06:42:44+01",1,"","","en",1,"2025-01-12 10:50:09+01"
"17a6af28-e71b-4a20-8ed1-3b691e41d988","cus_cfzfdsnczxvml9",101014,"user1144@taskflow-demo.io","First144","Last144","Company 144","Freelancer","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_business_monthly","business","2024-03-07 22:25:54+01","2024-03-21 09:09:45+01","2024-03-07 10:08:25+01","2024-05-30 22:56:22+01",1,"","","en",1,"2024-03-07 10:08:25+01"
"de8f2a31-ee3d-41d1-a147-5f8d39f2f1c4","cus_u6wmx3n0kgazu4",101020,"user1145@taskflow-demo.io","First145","Last145","Company 145","Founder","organic_search","Organic Search","Organic","","GB","Europe/London","email","customer","price_starter_monthly","starter","2025-02-09 08:15:56+01","2025-02-23 08:28:41+01","2025-02-09 14:21:27+01","2025-04-19 08:03:48+01",1,"","","en",1,"2025-02-09 14:21:27+01"
"d3fc4e57-9d4b-4517-909c-ab405ecaee8f","cus_drlcmlw83y0mah",101028,"user1146@taskflow-demo.io","First146","Last146","Company 146","Software Engineer","google_ads","Google Ads","Paid",1,"DE","Europe/Berlin","google","customer","price_pro_monthly","pro","2024-11-04 09:27:23+01","2024-11-18 12:57:59+01","2024-11-04 17:27:15+01","2024-12-04 03:29:56+01",1,"","","en",1,"2024-11-04 17:27:15+01"
"d06cd375-be90-4fda-9ccd-1ca2fd8464bc","cus_pfo5mn32u1iq2b",101030,"user1147@taskflow-demo.io","First147","Last147","Company 147","Freelancer","referral","Referral","Organic","","US","America/New_York","github","customer","price_starter_monthly","starter","2024-05-11 21:35:52+01","2024-05-25 08:29:17+01","2024-05-11 21:12:01+01","2024-08-12 13:40:26+01",1,"","","en",1,"2024-05-11 21:12:01+01"
"4cc13c8f-f097-4f2a-b6f2-b7eb919b2afb","cus_t6dvwrb7f6fdhg",101042,"user1148@taskflow-demo.io","First148","Last148","Company 148","Software Engineer","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","github","customer","price_starter_monthly","starter","2024-02-23 01:45:38+01","2024-03-08 16:27:45+01","2024-02-23 07:39:20+01","2024-02-28 11:20:03+01",1,"","","en",1,"2024-02-23 07:39:20+01"
"fd762a4a-22b1-4e63-a281-257777eb6d39","cus_otrbad3wrdhw9r",101044,"user1149@taskflow-demo.io","First149","Last149","Company 149","Designer","organic_search","Organic Search","Organic","","NG","Africa/Lagos","google","other","price_starter_monthly","starter","2025-04-18 17:26:46+01","2025-05-02 06:46:12+01","2025-04-18 10:13:40+01","2025-04-23 23:44:57+01","",1,"2025-05-18 03:39:04+01","en",1,"2025-04-18 10:13:40+01"
"079e45e2-27d6-442c-bb1e-79063ed8db34","cus_nnngbpj4ufzdy3",101054,"user1150@taskflow-demo.io","First150","Last150","Company 150","Software Engineer","linkedin_ads","LinkedIn Ads","Paid",1,"ZA","Africa/Johannesburg","email","customer","price_starter_monthly","starter","2024-07-22 12:11:45+01","2024-08-05 14:56:16+01","2024-07-22 06:01:18+01","2025-04-22 16:16:45+01",1,"","","en",1,"2024-07-22 06:01:18+01"
"820a101d-539a-424c-a9ec-7d3a10fc5d52","cus_8y7uiko4busu9f",101061,"user1151@taskflow-demo.io","First151","Last151","Company 151","CTO","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_starter_monthly","starter","2024-10-28 01:51:57+01","2024-11-11 19:36:23+01","2024-10-28 04:07:46+01","2024-11-05 16:01:15+01",1,"","","en",1,"2024-10-28 04:07:46+01"
"3aa8e5cd-a20d-4a53-be9f-1715ae055665","cus_9p9w4j66cnoljq",101065,"user1152@taskflow-demo.io","First152","Last152","Company 152","Freelancer","product_hunt","Product Hunt","Organic","","DE","Europe/Berlin","email","customer","price_starter_monthly","starter","2024-03-26 02:59:34+01","2024-04-09 04:51:59+01","2024-03-26 20:36:37+01","2024-09-15 19:45:01+01",1,"","","en",1,"2024-03-26 20:36:37+01"
"d930f6f2-f8b6-46cc-a74f-40187df4f3ad","cus_v177udktmonrvb",101074,"user1153@taskflow-demo.io","First153","Last153","Company 153","CTO","organic_search","Organic Search","Organic","","CA","America/Toronto","email","customer","price_starter_monthly","starter","2024-11-15 12:09:15+01","2024-11-29 16:12:50+01","2024-11-15 06:12:37+01","2025-04-02 15:43:59+01",1,"","","en",1,"2024-11-15 06:12:37+01"
"62f51666-5dcf-462b-b702-7f277136b3f3","cus_li076a3kkrzd5e",101084,"user1154@taskflow-demo.io","First154","Last154","Company 154","Freelancer","organic_search","Organic Search","Organic","","US","America/New_York","email","customer","price_starter_monthly","starter","2024-11-12 11:08:28+01","2024-11-26 07:18:40+01","2024-11-12 18:13:58+01","2025-02-16 22:15:39+01",1,"","","en",1,"2024-11-12 18:13:58+01"
"19811276-d72d-4454-b52b-2598d7059b5f","cus_h30153sflse45b",101087,"user1155@taskflow-demo.io","First155","Last155","Company 155","Marketing Manager","google_ads","Google Ads","Paid",1,"US","America/New_York","email","customer","price_pro_monthly","pro","2025-02-26 18:11:41+01","2025-03-12 11:47:03+01","2025-02-26 01:25:45+01","2025-03-24 00:06:53+01",1,"","","en",1,"2025-02-26 01:25:45+01"
"c0c51416-cceb-4335-b1a5-e6ab8269a950","cus_zj3swebnvg5vmf",101095,"user1156@taskflow-demo.io","First156","Last156","Company 156","CEO","referral","Referral","Organic","","NG","Africa/Lagos","email","customer","price_pro_monthly","pro","2024-04-12 23:13:31+01","2024-04-26 07:36:40+01","2024-04-12 03:36:45+01","2024-07-19 09:57:32+01",1,"","","en",1,"2024-04-12 03:36:45+01"
"e195d24b-a73b-42df-92ad-b3ab4bc27168","cus_2hhihxs58yreg2",101101,"user1157@taskflow-demo.io","First157","Last157","Company 157","Product Manager","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","github","customer","price_starter_monthly","starter","2024-12-18 09:56:59+01","2025-01-01 14:43:36+01","2024-12-18 01:52:03+01","2025-04-16 23:18:14+01",1,"","","en",1,"2024-12-18 01:52:03+01"
"f8c532dc-05a5-444c-8dfe-f1031e3b9e7d","cus_4qhkswva984uvk",101112,"user1158@taskflow-demo.io","First158","Last158","Company 158","Software Engineer","product_hunt","Product Hunt","Organic","","US","America/New_York","github","customer","price_pro_monthly","pro","2025-02-16 05:42:44+01","2025-03-02 08:04:40+01","2025-02-16 06:40:25+01","2025-03-15 01:40:03+01",1,"","","en",1,"2025-02-16 06:40:25+01"
"75173790-5476-44af-b639-dbf78c0ba3cb","cus_gsic43olfark6o",101119,"user1159@taskflow-demo.io","First159","Last159","Company 159","Software Engineer","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","google","other","price_starter_annual","starter","2024-02-02 17:02:30+01","2024-02-16 16:06:07+01","2024-02-02 02:21:37+01","2024-06-03 23:13:54+01","",1,"2024-07-01 16:12:08+01","en",1,"2024-02-02 02:21:37+01"
"00bd12d1-01c3-41c0-9bc3-b2faab82cc8e","cus_ywr7mkgxukq00u",101122,"user1160@taskflow-demo.io","First160","Last160","Company 160","Analyst","product_hunt","Product Hunt","Organic","","DE","Europe/Berlin","github","customer","price_starter_monthly","starter","2024-12-28 09:58:11+01","2025-01-11 12:29:12+01","2024-12-28 02:50:49+01","2025-06-13 14:59:32+01",1,"","","en",1,"2024-12-28 02:50:49+01"
"08a79ab7-2b2d-4dff-9de6-187ba0f0d899","cus_l2ljk4q5v7c6s5",101131,"user1161@taskflow-demo.io","First161","Last161","Company 161","CTO","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_starter_monthly","starter","2025-04-05 14:33:34+01","2025-04-19 01:39:46+01","2025-04-05 13:19:53+01","2025-05-20 01:42:32+01",1,"","","en",1,"2025-04-05 13:19:53+01"
"e8afd699-a70d-4d12-b21f-94d3635959c8","cus_969f5gcl9lcqh1",101139,"user1162@taskflow-demo.io","First162","Last162","Company 162","Software Engineer","google_ads","Google Ads","Paid",1,"ZA","Africa/Johannesburg","email","other","price_starter_annual","starter","2024-07-30 22:39:24+01","2024-08-13 15:58:47+01","2024-07-30 07:40:35+01","2024-08-18 07:40:06+01","",1,"2025-02-25 21:24:18+01","en",1,"2024-07-30 07:40:35+01"
"e0af64f6-054b-4736-a3fc-04e38db8564e","cus_pprat0861taa0i",101144,"user1163@taskflow-demo.io","First163","Last163","Company 163","Software Engineer","referral","Referral","Organic","","CA","America/Toronto","github","customer","price_starter_monthly","starter","2024-09-07 10:09:02+01","2024-09-21 15:26:45+01","2024-09-07 07:48:31+01","2024-09-30 07:10:16+01",1,"","","en",1,"2024-09-07 07:48:31+01"
"b9f0161b-bd98-4112-bd97-c58217440791","cus_kk0vm59m6mg87o",101150,"user1164@taskflow-demo.io","First164","Last164","Company 164","Freelancer","linkedin_ads","LinkedIn Ads","Paid",1,"US","America/New_York","email","customer","price_starter_monthly","starter","2024-02-22 19:12:55+01","2024-03-08 00:42:50+01","2024-02-22 16:03:17+01","2024-05-26 12:04:35+01",1,"","","en",1,"2024-02-22 16:03:17+01"
"16ec1a25-1785-462c-bafd-4b223c8fb56b","cus_nx1wvbd4bepejz",101157,"user1165@taskflow-demo.io","First165","Last165","Company 165","CEO","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","other","price_pro_monthly","pro","2024-03-08 15:01:44+01","2024-03-22 07:24:36+01","2024-03-08 16:35:09+01","2024-04-06 04:30:12+01","",1,"2024-04-07 17:27:11+01","en",1,"2024-03-08 16:35:09+01"
"78940e24-3d20-4d9c-9294-48af88f97a28","cus_wzp6swk2rv239m",101166,"user1166@taskflow-demo.io","First166","Last166","Company 166","Operations Lead","google_ads","Google Ads","Paid",1,"GB","Europe/London","email","customer","price_starter_monthly","starter","2024-11-18 22:06:50+01","2024-12-02 03:05:01+01","2024-11-18 13:11:50+01","2025-02-14 19:44:46+01",1,"","","en",1,"2024-11-18 13:11:50+01"
"188ad4e4-8934-4776-9832-8b1f0e3907b3","cus_iaddur82c06xq9",101172,"user1167@taskflow-demo.io","First167","Last167","Company 167","Software Engineer","organic_search","Organic Search","Organic","","ZA","Africa/Johannesburg","email","customer","price_pro_annual","pro","2024-01-21 18:10:57+01","2024-02-04 05:10:26+01","2024-01-21 18:18:43+01","2024-02-29 08:14:04+01",1,"","","en",1,"2024-01-21 18:18:43+01"
"eac1fbc0-ea48-4687-84f4-8b7a28617f1a","cus_ype46aexl68j0n",101179,"user1168@taskflow-demo.io","First168","Last168","Company 168","Founder","referral","Referral","Organic","","ZA","Africa/Johannesburg","email","customer","price_business_annual","business","2024-02-21 19:44:52+01","2024-03-06 12:59:28+01","2024-02-21 22:04:07+01","2025-01-27 04:35:31+01",1,"","","en",1,"2024-02-21 22:04:07+01"
"4f1a6ebf-ea85-40f8-97d7-53e9faf155f1","cus_rp5ge094d6rupw",101186,"user1169@taskflow-demo.io","First169","Last169","Company 169","Freelancer","linkedin_ads","LinkedIn Ads","Paid",1,"GB","Europe/London","email","customer","price_business_monthly","business","2024-07-24 03:22:38+01","2024-08-07 16:01:39+01","2024-07-24 02:29:56+01","2024-09-03 16:55:57+01",1,"","","en",1,"2024-07-24 02:29:56+01"
"ee1fcf9e-b40b-4ff6-ae8c-f792f3e5a413","cus_eobjlzy1uu9yms",101196,"user1170@taskflow-demo.io","First170","Last170","Company 170","CEO","organic_search","Organic Search","Organic","","DE","Europe/Berlin","email","customer","price_business_monthly","business","2025-03-17 03:21:35+01","2025-03-31 02:08:55+01","2025-03-17 04:26:34+01","2025-03-23 16:34:47+01",1,"","","en",1,"2025-03-17 04:26:34+01"
"ecd57e37-2769-4fa3-a4dc-f92e92a63b14","cus_n4u9bxf445cri8",101198,"user1171@taskflow-demo.io","First171","Last171","Company 171","Product Manager","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_starter_monthly","starter","2024-08-09 07:31:18+01","2024-08-23 09:05:58+01","2024-08-09 19:26:06+01","2025-03-08 09:08:43+01",1,"","","en",1,"2024-08-09 19:26:06+01"
"1e6a7a93-8ed7-4671-9d81-c5bbd6fd037f","cus_2q4qerxdouadvw",101207,"user1172@taskflow-demo.io","First172","Last172","Company 172","Analyst","organic_search","Organic Search","Organic","","KE","Africa/Nairobi","google","customer","price_starter_monthly","starter","2024-10-08 11:55:58+01","2024-10-22 20:04:09+01","2024-10-08 05:56:54+01","2024-12-20 05:07:17+01",1,"","","en",1,"2024-10-08 05:56:54+01"
"d87daa7c-86c3-4a1e-8835-53fc7f66abd7","cus_biquwrxze1hm38",101214,"user1173@taskflow-demo.io","First173","Last173","Company 173","CEO","google_ads","Google Ads","Paid",1,"US","America/New_York","email","customer","price_business_monthly","business","2024-10-14 13:20:40+01","2024-10-28 17:12:30+01","2024-10-14 22:58:40+01","2024-10-17 00:53:27+01",1,"","","en",1,"2024-10-14 22:58:40+01"
"3df42e71-f49d-488f-b985-700ad8a98f57","cus_dvg7oq2zdo74v1",101222,"user1174@taskflow-demo.io","First174","Last174","Company 174","CTO","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","other","price_starter_monthly","starter","2024-07-10 11:48:14+01","2024-07-24 06:25:40+01","2024-07-10 16:00:45+01","2024-12-11 05:36:18+01","",1,"2025-02-05 07:11:54+01","en",1,"2024-07-10 16:00:45+01"
"cdd1222f-d4c5-4e9f-8116-be99f40676b4","cus_b74rs7gu0env5s",101229,"user1175@taskflow-demo.io","First175","Last175","Company 175","Product Manager","product_hunt","Product Hunt","Organic","","NG","Africa/Lagos","google","customer","price_pro_monthly","pro","2024-10-28 23:28:00+01","2024-11-12 00:43:05+01","2024-10-28 15:27:58+01","2025-01-29 22:22:14+01",1,"","","en",1,"2024-10-28 15:27:58+01"
"5bfb7248-b079-4a6e-9438-0d680030e268","cus_8qeoz0kz4z7whw",101235,"user1176@taskflow-demo.io","First176","Last176","Company 176","Operations Lead","product_hunt","Product Hunt","Organic","","CA","America/Toronto","github","customer","price_starter_monthly","starter","2024-11-07 23:22:26+01","2024-11-21 15:56:29+01","2024-11-07 16:08:53+01","2024-11-17 13:09:05+01",1,"","","en",1,"2024-11-07 16:08:53+01"
"ad8bf2a5-ad1b-48db-82bd-ce116b88b40d","cus_sylemruyp04k43",101244,"user1177@taskflow-demo.io","First177","Last177","Company 177","CEO","organic_search","Organic Search","Organic","","BR","America/Sao_Paulo","email","customer","price_pro_monthly","pro","2025-04-16 05:37:11+01","2025-04-30 07:06:01+01","2025-04-16 13:01:13+01","2025-05-25 07:14:11+01",1,"","","en",1,"2025-04-16 13:01:13+01"
"14da8877-123b-4d45-b38d-a6f23c705477","cus_fkj4yk1b3d5050",101251,"user1178@taskflow-demo.io","First178","Last178","Company 178","Operations Lead","google_ads","Google Ads","Paid",1,"US","America/New_York","email","customer","price_starter_monthly","starter","2024-07-14 16:38:18+01","2024-07-28 05:15:33+01","2024-07-14 21:21:13+01","2024-12-10 16:28:06+01",1,"","","en",1,"2024-07-14 21:21:13+01"
"2f767534-4a21-4d50-bab3-0cb32e9386fb","cus_7n89ltajw2536z",101259,"user1179@taskflow-demo.io","First179","Last179","Company 179","Founder","referral","Referral","Organic","","CA","America/Toronto","github","customer","price_starter_monthly","starter","2024-09-18 12:26:15+01","2024-10-02 07:20:44+01","2024-09-18 11:35:51+01","2025-03-13 14:43:22+01",1,"","","en",1,"2024-09-18 11:35:51+01"
"3fffa8f2-1e0e-4c8c-a2e5-8e5a573827d6","cus_kgyggsnpuevjlz",101262,"user1180@taskflow-demo.io","First180","Last180","Company 180","Operations Lead","organic_search","Organic Search","Organic","","US","America/New_York","github","customer","price_pro_monthly","pro","2024-10-28 16:56:01+01","2024-11-11 11:32:56+01","2024-10-29 00:48:59+01","2024-12-15 11:22:49+01",1,"","","en",1,"2024-10-29 00:48:59+01"
"f317920e-b536-404b-9e72-6766cd13ec4a","cus_xrum2lhgcsotdh",101269,"user1181@taskflow-demo.io","First181","Last181","Company 181","Founder","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","github","customer","price_business_annual","business","2025-04-20 11:22:52+01","2025-05-04 20:30:35+01","2025-04-20 15:40:13+01","2025-06-11 13:19:00+01",1,"","","en",1,"2025-04-20 15:40:13+01"
"42ae42e6-8c05-455e-8b84-a09a2adaaae6","cus_939ayq6ww8yl68",101278,"user1182@taskflow-demo.io","First182","Last182","Company 182","Founder","linkedin_ads","LinkedIn Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_pro_annual","pro","2024-06-18 01:19:16+01","2024-07-02 07:09:18+01","2024-06-18 04:18:10+01","2024-08-31 01:20:18+01",1,"","","en",1,"2024-06-18 04:18:10+01"
"c2f5b66d-deeb-4e5c-93a8-97dd1f8f077d","cus_2qb6gs8g8tacy1",101287,"user1183@taskflow-demo.io","First183","Last183","Company 183","Product Manager","google_ads","Google Ads","Paid",1,"ZA","Africa/Johannesburg","email","customer","price_business_annual","business","2025-01-05 01:07:03+01","2025-01-19 11:35:30+01","2025-01-05 11:15:55+01","2025-06-20 11:13:05+01",1,"","","en",1,"2025-01-05 11:15:55+01"
"7e7b149c-bd29-45b2-a23a-3a53a0104379","cus_p3cyazbcgjc36o",101292,"user1184@taskflow-demo.io","First184","Last184","Company 184","Designer","google_ads","Google Ads","Paid",1,"DE","Europe/Berlin","email","customer","price_business_monthly","business","2024-02-23 03:08:09+01","2024-03-08 04:33:10+01","2024-02-23 21:59:22+01","2024-03-14 05:02:13+01",1,"","","en",1,"2024-02-23 21:59:22+01"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","cus_c0b4mskyvk7n3b",101297,"user1185@taskflow-demo.io","First185","Last185","Company 185","Operations Lead","google_ads","Google Ads","Paid",1,"KE","Africa/Nairobi","email","other","price_starter_monthly","starter","2024-08-09 18:01:03+01","2024-08-23 21:53:44+01","2024-08-09 16:16:39+01","2025-01-05 03:40:54+01","",1,"2025-06-05 02:41:43+01","en",1,"2024-08-09 16:16:39+01"
"4c1fdd59-a4dc-41cf-9468-026348e8e1b4","cus_wk585x8a5fbuot",101303,"user1186@taskflow-demo.io","First186","Last186","Company 186","Designer","organic_search","Organic Search","Organic","","CA","America/Toronto","email","customer","price_business_monthly","business","2024-03-10 07:14:37+01","2024-03-24 16:00:22+01","2024-03-10 21:45:25+01","2024-12-20 01:27:17+01",1,"","","en",1,"2024-03-10 21:45:25+01"
"d86a6b16-8b56-4eb8-b5d8-03aa8e8b6294","cus_4fgwjeyub19txc",101315,"user1187@taskflow-demo.io","First187","Last187","Company 187","Designer","organic_search","Organic Search","Organic","","US","America/New_York","email","customer","price_starter_monthly","starter","2025-01-18 21:18:28+01","2025-02-01 01:28:38+01","2025-01-18 19:03:11+01","2025-04-06 11:15:47+01",1,"","","en",1,"2025-01-18 19:03:11+01"
"266bebb9-00eb-4a9c-ba38-5c5e9ff71e48","cus_yikcgrlxyfu38g",101319,"user1188@taskflow-demo.io","First188","Last188","Company 188","Operations Lead","google_ads","Google Ads","Paid",1,"US","America/New_York","email","customer","price_business_monthly","business","2024-02-20 08:36:56+01","2024-03-05 09:13:32+01","2024-02-20 10:45:26+01","2024-03-02 10:55:48+01",1,"","","en",1,"2024-02-20 10:45:26+01"
"0c683c27-70b3-4bff-b632-ce4eb0e552e2","cus_ylrq1rdxck36h0",101329,"user1189@taskflow-demo.io","First189","Last189","Company 189","Operations Lead","organic_search","Organic Search","Organic","","US","America/New_York","google","customer","price_starter_annual","starter","2024-04-23 01:39:03+01","2024-05-07 01:17:59+01","2024-04-23 07:40:24+01","2024-09-02 06:36:47+01",1,"","","en",1,"2024-04-23 07:40:24+01"
"022a0b0d-c2f3-4a8b-9c83-1845df26a12f","cus_u1hbj6txfo6v4e",101335,"user1190@taskflow-demo.io","First190","Last190","Company 190","Operations Lead","referral","Referral","Organic","","DE","Europe/Berlin","email","customer","price_pro_annual","pro","2024-02-08 21:47:43+01","2024-02-22 01:56:59+01","2024-02-08 22:38:16+01","2024-09-14 10:56:28+01",1,"","","en",1,"2024-02-08 22:38:16+01"
"2d50beb5-90d8-476a-9038-15ca2a70e911","cus_9y1ffuu5f07b1i",101340,"user1191@taskflow-demo.io","First191","Last191","Company 191","Designer","linkedin_ads","LinkedIn Ads","Paid",1,"NG","Africa/Lagos","google","customer","price_starter_monthly","starter","2024-07-22 01:36:57+01","2024-08-05 02:42:04+01","2024-07-22 09:31:12+01","2025-04-09 18:33:04+01",1,"","","en",1,"2024-07-22 09:31:12+01"
"c2e845bd-6b99-4b40-924c-76d1d7acecd5","cus_75bxd8wj0uunnv",101345,"user1192@taskflow-demo.io","First192","Last192","Company 192","Analyst","organic_search","Organic Search","Organic","","GB","Europe/London","email","customer","price_pro_monthly","pro","2024-01-23 00:03:18+01","2024-02-05 12:05:38+01","2024-01-23 00:08:05+01","2024-10-17 00:55:37+01",1,"","","en",1,"2024-01-23 00:08:05+01"
